"","endYear",".estimate","std_error","conf.low","conf.high","region_100","min_year","max_year",".smooth",".derivative",".lower_ci",".upper_ci","sig"
"40",1951,41.2226893881611,2.58935915744395,36.1256130079079,46.3197657684142,"atlantic",1921,2020,"s(endYear):region_100atlantic",0.126761992395859,-0.182444313709665,0.435968298501383,"Stable"
"41",1951,52.1841220508944,4.98735358536857,42.3666650608617,62.001579040927,"boreal",1934,2020,"s(endYear):region_100boreal",0.136283019130024,-0.0938395962074055,0.366405634467454,"Stable"
"42",1952,34.2297021349182,10.3640054654884,13.8284660564508,54.6309382133857,"alpine",1946,2020,"s(endYear):region_100alpine",1.56220547545193,0.18228643772879,2.94212451317508,"Increasing"
"43",1952,41.3454756185674,2.48620905897268,36.4514471349443,46.2395041021906,"atlantic",1921,2020,"s(endYear):region_100atlantic",0.118757121985161,-0.184946878175642,0.422461122145963,"Stable"
"44",1952,52.3204049021695,4.90080362031256,42.6733189405554,61.9674908637836,"boreal",1934,2020,"s(endYear):region_100boreal",0.136282898286459,-0.0938339179168374,0.366399714489755,"Stable"
"45",1953,35.7760945807418,9.86434288008195,16.358429419754,55.1937597417297,"alpine",1946,2020,"s(endYear):region_100alpine",1.53038308576838,0.17669256843351,2.88407360310325,"Increasing"
"46",1953,41.4600978620054,2.38609765737786,36.7631356907152,46.1570600332956,"atlantic",1921,2020,"s(endYear):region_100atlantic",0.110435565918192,-0.18755577470647,0.408426906542855,"Stable"
"47",1953,52.456687630199,4.81435603694289,42.9797711617033,61.9336040986948,"boreal",1934,2020,"s(endYear):region_100boreal",0.136282772662126,-0.0938281416041515,0.366393686928404,"Stable"
"48",1953,45.6806411503059,10.4696482426665,25.0714504114157,66.2898318891961,"continental",1953,2020,"s(endYear):region_100continental",1.14718349090471,-0.140745919717301,2.43511290152673,"Stable"
"49",1954,37.2900747195626,9.37712635034659,18.8314807861577,55.7486686529674,"alpine",1946,2020,"s(endYear):region_100alpine",1.49738730361163,0.170872904411713,2.82390170281155,"Increasing"
"50",1954,41.5662442859759,2.28914869023053,37.0601232689983,46.0723653029535,"atlantic",1921,2020,"s(endYear):region_100atlantic",0.101807153280186,-0.190269234526083,0.393883541086454,"Stable"
"51",1954,52.5929702302754,4.72801634239859,43.2860108789586,61.8999295815922,"boreal",1934,2020,"s(endYear):region_100boreal",0.136282649176366,-0.0938222932626377,0.36638759161537,"Stable"
"52",1954,46.8101366852509,9.99337849102592,27.1384687673017,66.4818046032002,"continental",1953,2020,"s(endYear):region_100continental",1.11160198902321,-0.152299175315848,2.37550315336226,"Stable"
"53",1955,38.7704890475226,8.9028999146447,21.2453957284913,56.2955823665538,"alpine",1946,2020,"s(endYear):region_100alpine",1.46325839927795,0.164831165941431,2.76168563261447,"Increasing"
"54",1955,41.6636132491777,2.19548255944296,37.3418712209142,45.9853552774412,"atlantic",1921,2020,"s(endYear):region_100atlantic",0.0928824579441401,-0.193085344902402,0.378850260790682,"Stable"
"55",1955,52.729252697845,4.64179044218698,43.5920264629525,61.8664789327376,"boreal",1934,2020,"s(endYear):region_100boreal",0.136282507675931,-0.093816380647853,0.366381395999715,"Stable"
"56",1955,47.9034360446493,9.52772365510315,29.148395802204,66.6584762870946,"continental",1953,2020,"s(endYear):region_100continental",1.07479861851782,-0.164260629255176,2.31385786629081,"Stable"
"57",1956,40.2162261312471,8.44221262107623,23.5979820285481,56.8344702339462,"alpine",1946,2020,"s(endYear):region_100alpine",1.42804020523835,0.158571319460276,2.69750909101643,"Increasing"
"58",1956,41.7519141117428,2.10521525693261,37.60786057996,45.8959676435256,"atlantic",1921,2020,"s(endYear):region_100atlantic",0.0836728989137778,-0.196002141979644,0.363347939807199,"Stable"
"59",1956,52.8655350285203,4.55568467709008,43.8978054276567,61.8332646293838,"boreal",1934,2020,"s(endYear):region_100boreal",0.136282368646079,-0.0938104398027358,0.366375177094893,"Stable"
"60",1956,48.959340698315,9.07307911853297,31.0992546850275,66.8194267116025,"continental",1953,2020,"s(endYear):region_100continental",1.03682057177317,-0.176616916324979,2.25025805987132,"Stable"
"61",1957,41.6262194574542,7.99561945049465,25.8870807097654,57.3653582051431,"alpine",1946,2020,"s(endYear):region_100alpine",1.39177880685579,0.15209735235272,2.63146026135886,"Increasing"
"62",1957,41.8308679804088,2.01845708670581,37.8575953227221,45.8041406380955,"atlantic",1921,2020,"s(endYear):region_100atlantic",0.0741905419095482,-0.199017579068881,0.347398662887977,"Stable"
"63",1957,53.0018172180909,4.46970586411559,44.2033343497846,61.8003000863972,"boreal",1934,2020,"s(endYear):region_100boreal",0.136282225497999,-0.0938044882221512,0.366368939218149,"Stable"
"64",1957,49.9767005562906,8.6298352202172,32.9891269553124,66.9642741572688,"continental",1953,2020,"s(endYear):region_100continental",0.997717570601369,-0.189353929720052,2.18478907092279,"Stable"
"65",1958,42.9994500493572,7.56368228269281,28.1105667517193,57.888333346995,"alpine",1946,2020,"s(endYear):region_100alpine",1.35452302655719,0.145413288083704,2.56363276503068,"Increasing"
"66",1958,41.9002083927087,1.93531115369629,38.0906060277423,45.7098107576751,"atlantic",1921,2020,"s(endYear):region_100atlantic",0.0644481539978799,-0.202129583477147,0.331025891472907,"Stable"
"67",1958,53.1380992625343,4.38386134199656,44.508598779236,61.7675997458327,"boreal",1934,2020,"s(endYear):region_100boreal",0.136282078424426,-0.0937985480577058,0.366362704906558,"Stable"
"68",1958,50.9544167902833,8.19837729085708,34.8161552727572,67.0926783078094,"continental",1953,2020,"s(endYear):region_100continental",0.957542263369612,-0.202456838488719,2.11754136522794,"Stable"
"69",1959,44.334948864673,7.14697077414244,30.266349760329,58.4035479690171,"alpine",1946,2020,"s(endYear):region_100alpine",1.31632396424023,0.138523053590115,2.49412487489035,"Increasing"
"70",1959,41.9596819440501,1.85587159492393,38.3064539845084,45.6129099035918,"atlantic",1921,2020,"s(endYear):region_100atlantic",0.0544590978038867,-0.205336100973882,0.314254296581656,"Stable"
"71",1959,53.2743811580251,4.29815902181611,44.813583139454,61.7351791765963,"boreal",1934,2020,"s(endYear):region_100boreal",0.136281927627086,-0.0937926412726592,0.366356496526831,"Stable"
"72",1959,51.8914444195914,7.7790857879728,36.5785457373631,67.2043431018197,"continental",1953,2020,"s(endYear):region_100continental",0.916349754388491,-0.215910237208186,2.04860974598517,"Stable"
"73",1960,45.6317989892532,6.74606295106857,32.3523749940376,58.9112229844689,"alpine",1946,2020,"s(endYear):region_100alpine",1.27723464269707,0.131430349467095,2.42303893592704,"Increasing"
"74",1960,42.0090488613496,1.78022153842711,38.5047357848693,45.5133619378298,"atlantic",1921,2020,"s(endYear):region_100atlantic",0.0442372387896562,-0.208635151366189,0.297109628945501,"Stable"
"75",1960,53.4106629009436,4.21260744341677,45.1182706163931,61.7030551854941,"boreal",1934,2020,"s(endYear):region_100boreal",0.136281773315295,-0.0937867894724161,0.366350336103006,"Stable"
"76",1960,52.7867946766377,7.37233650516395,38.2745698430448,67.2990195102306,"continental",1953,2020,"s(endYear):region_100continental",0.874197221549538,-0.22969829671299,1.97809273981207,"Stable"
"77",1961,46.8891376395425,6.36154523370299,34.3666253185295,59.4116499605554,"alpine",1946,2020,"s(endYear):region_100alpine",1.23731008943961,0.12413858654899,2.35048159233023,"Increasing"
"78",1961,42.0480835266758,1.70843079116338,38.6850883979768,45.4110786553748,"atlantic",1921,2020,"s(endYear):region_100atlantic",0.0337969666515679,-0.212024851948662,0.279618785251798,"Stable"
"79",1961,53.5469444878838,4.12721583835055,45.4226430346124,61.6712459411551,"boreal",1934,2020,"s(endYear):region_100boreal",0.136281615706284,-0.0937810138072091,0.366344245219777,"Stable"
"80",1961,53.6395371663497,6.97850081934773,39.9025661503292,67.3765081823701,"continental",1953,2020,"s(endYear):region_100continental",0.831144004562717,-0.243804765595731,1.90609277472116,"Stable"
"81",1962,48.1061579862555,5.99401149172727,36.307124889739,59.9051910827719,"alpine",1946,2020,"s(endYear):region_100alpine",1.19660755490033,0.116650834633518,2.27656427516714,"Increasing"
"82",1962,42.0765749541412,1.64055327958282,38.8471946853325,45.3059552229498,"atlantic",1921,2020,"s(endYear):region_100atlantic",0.0231532523798081,-0.215503433817298,0.261809938576915,"Stable"
"83",1962,53.6832259156605,4.04199420023771,45.7266807187829,61.6397711125382,"boreal",1934,2020,"s(endYear):region_100boreal",0.136281455026058,-0.0937753348913154,0.366338244943432,"Stable"
"84",1962,54.4488018327479,6.59794592277407,41.4609417962295,67.4366618692664,"continental",1953,2020,"s(endYear):region_100continental",0.787251840256383,-0.258212927779453,1.83271660829222,"Stable"
"85",1963,49.2821108108314,5.64406058472026,38.1719456518607,60.3922759698021,"alpine",1946,2020,"s(endYear):region_100alpine",1.15518503957691,0.108969442078368,2.20140063707546,"Increasing"
"86",1963,42.0943272230646,1.57662429610241,38.9907892541836,45.1978651919455,"atlantic",1921,2020,"s(endYear):region_100atlantic",0.012321263106645,-0.219069409042338,0.243711935255628,"Stable"
"87",1963,53.8195071813162,3.95695336353241,46.0303623386464,61.608652023986,"boreal",1934,2020,"s(endYear):region_100boreal",0.136281291503586,-0.0937697724935123,0.366332355500683,"Stable"
"88",1963,55.2137807452073,6.23103496320383,42.9481740045691,67.4793874858456,"continental",1953,2020,"s(endYear):region_100continental",0.742583274302525,-0.27290616505006,1.75807271365511,"Stable"
"89",1963,51.0687197915235,9.09150741092442,33.1723582335296,68.9650813495174,"mediterranean",1963,2020,"s(endYear):region_100mediterranean",-0.0812353149597032,-1.26873576265918,1.10626513273978,"Stable"
"90",1964,50.4163060053907,5.31229166770625,39.9592180781948,60.8733939325865,"alpine",1946,2020,"s(endYear):region_100alpine",1.11310245322397,0.101096115862829,2.1251087905851,"Increasing"
"91",1964,42.1011598702103,1.51665764036289,39.1156644771126,45.086655263308,"atlantic",1921,2020,"s(endYear):region_100atlantic",0.00131666523510098,-0.222721521169671,0.225354851639873,"Stable"
"92",1964,53.9557882821265,3.87210509184418,46.3336647351638,61.5779118290892,"boreal",1934,2020,"s(endYear):region_100boreal",0.136281125375369,-0.093764345608343,0.366326596359081,"Stable"
"93",1964,55.9337297159572,5.87812698393194,44.362811821545,67.5046476103694,"continental",1953,2020,"s(endYear):region_100continental",0.697202911247827,-0.287867596351871,1.68227341884752,"Stable"
"94",1964,50.9846516491305,8.69090073121988,33.8768724085117,68.0924308897493,"mediterranean",1963,2020,"s(endYear):region_100mediterranean",-0.0869152331230427,-1.24211147109216,1.06828100484607,"Stable"
"95",1965,51.5081139260763,4.99929635404615,41.6671479516039,61.3490799005487,"alpine",1946,2020,"s(endYear):region_100alpine",1.07042066022456,0.093031586461846,2.04780973398727,"Increasing"
"96",1965,42.0969082436867,1.46064278343897,39.2216764281037,44.9721400592697,"atlantic",1921,2020,"s(endYear):region_100atlantic",-0.00984462519642441,-0.226458885089371,0.206769634696522,"Stable"
"97",1965,54.0920692156057,3.78746217714014,46.6365627252431,61.5475757059684,"boreal",1934,2020,"s(endYear):region_100boreal",0.136280956881682,-0.0937590722373928,0.366320986000757,"Stable"
"98",1965,56.6079697594764,5.53957651339711,45.7034783829637,67.512461135989,"continental",1953,2020,"s(endYear):region_100continental",0.651176385076317,-0.303080474208936,1.60543324436157,"Stable"
"99",1965,50.8948624646716,8.30487158289347,34.5469701050856,67.2427548242576,"mediterranean",1963,2020,"s(endYear):region_100mediterranean",-0.0926760266557404,-1.21520786829346,1.02985581498198,"Stable"
"100",1966,52.5569666088125,4.70564665742592,43.2940413161083,61.8198919015168,"alpine",1946,2020,"s(endYear):region_100alpine",1.02720222965543,0.0847755584056551,1.9696289009052,"Increasing"
"101",1966,42.0814238208671,1.40854222169776,39.3087504093145,44.8540972324196,"atlantic",1921,2020,"s(endYear):region_100atlantic",-0.0211462463720726,-0.230280989705352,0.187988496961207,"Stable"
"102",1966,54.2283499795118,3.70303855135771,46.9390288820384,61.5176710769853,"boreal",1934,2020,"s(endYear):region_100boreal",0.136280786269526,-0.0937539694010215,0.366315541940074,"Stable"
"103",1966,57.2358884035242,5.2157326002118,46.968874124787,67.5029026822614,"continental",1953,2020,"s(endYear):region_100continental",0.604571168053005,-0.318527986265395,1.52767032237141,"Stable"
"104",1966,50.7992755796105,7.9335594170125,35.1823001594424,66.4162509997787,"mediterranean",1963,2020,"s(endYear):region_100mediterranean",-0.0985092505626982,-1.18807760751805,0.991059106392657,"Stable"
"105",1967,53.5623588556599,4.43187754030884,44.8383399160927,62.286377795227,"alpine",1946,2020,"s(endYear):region_100alpine",0.983510221545102,0.0763262503246587,1.89069419276555,"Increasing"
"106",1967,42.0545744924718,1.36028921851424,39.3768856805242,44.7322633044195,"atlantic",1921,2020,"s(endYear):region_100atlantic",-0.0325717080920769,-0.234187884664859,0.169044468480705,"Stable"
"107",1967,54.3646305718504,3.6188494121957,47.2410332873378,61.4882278563631,"boreal",1934,2020,"s(endYear):region_100boreal",0.136280613787842,-0.0937490529131944,0.366310280488878,"Stable"
"108",1967,57.8169408606268,4.90693702270617,48.1577814790775,67.4761002421761,"continental",1953,2020,"s(endYear):region_100continental",0.55745526186782,-0.33419376957196,1.4491042933076,"Stable"
"109",1967,50.6978228070034,7.57706622050756,35.7825936264029,65.613051987604,"mediterranean",1963,2020,"s(endYear):region_100mediterranean",-0.104406393584689,-1.16077489067688,0.951962103507506,"Stable"
"110",1968,54.5238491990869,4.17846297140105,46.2986692907444,62.7490291074295,"alpine",1946,2020,"s(endYear):region_100alpine",0.939409168777441,0.0676803031409843,1.8111380344139,"Increasing"
"111",1968,42.0162448147254,1.31578614913769,39.4261589693711,44.6063306600796,"atlantic",1921,2020,"s(endYear):region_100atlantic",-0.0441041350049456,-0.238180188239361,0.14997191822947,"Stable"
"112",1968,54.5009109908787,3.53491136512991,47.5425432520139,61.4592787297435,"boreal",1934,2020,"s(endYear):region_100boreal",0.136280439691384,-0.0937443374292595,0.366305216812027,"Stable"
"113",1968,58.3506510679139,4.6135213236901,49.2690717508183,67.4322303850095,"continental",1953,2020,"s(endYear):region_100continental",0.509898256485457,-0.350061656854029,1.36985816982494,"Stable"
"114",1968,50.5904445616473,7.23545311219928,36.3476706101861,64.8332185131085,"mediterranean",1963,2020,"s(endYear):region_100mediterranean",-0.1103587456701,-1.13335623077497,0.912638739434772,"Stable"
"115",1969,55.4410607506179,3.94578476637757,47.6739009588032,63.2082205424326,"alpine",1946,2020,"s(endYear):region_100alpine",0.894963467860812,0.0588321253312363,1.73109481039039,"Increasing"
"116",1969,41.9663362312775,1.27490365941232,39.4567263493082,44.4759461132467,"atlantic",1921,2020,"s(endYear):region_100atlantic",-0.0557266874213842,-0.242259344183113,0.130805969340344,"Stable"
"117",1969,54.6371912351089,3.45124258402321,47.8435229998713,61.4308594703466,"boreal",1934,2020,"s(endYear):region_100boreal",0.136280264234368,-0.0937398362099086,0.366300364678645,"Stable"
"118",1969,58.8366126022698,4.3358022361981,50.3017150373488,67.3715101671907,"continental",1953,2020,"s(endYear):region_100continental",0.461969594808131,-0.366116371389954,1.29005556100622,"Stable"
"119",1969,50.4770899746227,6.90873673494966,36.8774474808944,64.076732468351,"mediterranean",1963,2020,"s(endYear):region_100mediterranean",-0.116357615174019,-1.10587961579058,0.873164385442545,"Stable"
"120",1970,56.3136819394472,3.73409429282757,48.963228539851,63.6641353390435,"alpine",1946,2020,"s(endYear):region_100alpine",0.850239260909905,0.0497738461437479,1.65070467567606,"Increasing"
"121",1970,41.904767266351,1.23748081762291,39.4688231338466,44.3407113988554,"atlantic",1921,2020,"s(endYear):region_100atlantic",-0.0674220691759797,-0.246427582512042,0.111583444160083,"Stable"
"122",1970,54.773471303311,3.36786299307723,48.1439333094824,61.4030092971396,"boreal",1934,2020,"s(endYear):region_100boreal",0.136280087677902,-0.0937355612682765,0.36629573662408,"Stable"
"123",1970,59.2744894768291,4.07407498622113,51.2547942082335,67.2941847454247,"continental",1953,2020,"s(endYear):region_100continental",0.413740602137781,-0.382342989505099,1.20982419378066,"Stable"
"124",1970,50.3577169929848,6.59688550820684,37.3719443509586,63.3434896350109,"mediterranean",1963,2020,"s(endYear):region_100mediterranean",-0.122394074845743,-1.07840586579551,0.83361771610403,"Stable"
"125",1971,57.1414671457469,3.54346845626366,50.1662550278487,64.1166792636451,"alpine",1946,2020,"s(endYear):region_100alpine",0.805302662764314,0.0404944548225696,1.57011087070606,"Increasing"
"126",1971,41.8314736903521,1.20332637937639,39.4627615522841,44.20018582842,"atlantic",1921,2020,"s(endYear):region_100atlantic",-0.0791729912357587,-0.250688234957013,0.0923422524854953,"Stable"
"127",1971,54.9097511945154,3.28479447331198,48.4437311077415,61.3757712812894,"boreal",1934,2020,"s(endYear):region_100boreal",0.136279910282985,-0.0937315231397008,0.366291343705672,"Stable"
"128",1971,59.6640168239129,3.82860390559855,52.1275240664404,67.2005095813853,"continental",1953,2020,"s(endYear):region_100continental",0.365282574363849,-0.398727748267187,1.12929289699488,"Stable"
"129",1971,50.2322924652416,6.29981583818608,37.8312926207625,62.6332923097208,"mediterranean",1963,2020,"s(endYear):region_100mediterranean",-0.12845920111591,-1.05099774493667,0.794079342704853,"Stable"
"130",1972,57.9242372325186,3.37376320515383,51.2830848469484,64.5653896180887,"alpine",1946,2020,"s(endYear):region_100alpine",0.760220224665214,0.0309792592138399,1.48946119011659,"Increasing"
"131",1972,41.746408658949,1.17222120254101,39.4389261350484,44.0538911828495,"atlantic",1921,2020,"s(endYear):region_100atlantic",-0.0909620504487181,-0.255045873824392,0.073121772926956,"Stable"
"132",1972,55.0460309080149,3.20206109726995,48.7428690078583,61.3491928081715,"boreal",1934,2020,"s(endYear):region_100boreal",0.136279732312341,-0.0937277308991991,0.36628719552388,"Stable"
"133",1972,60.0050014685592,3.59960979740217,52.9192767927371,67.0907261443813,"continental",1953,2020,"s(endYear):region_100continental",0.316667277975706,-0.415258084354413,1.04859264030582,"Stable"
"134",1972,50.1007922131386,6.01738842041136,38.2557423287633,61.9458420975139,"mediterranean",1963,2020,"s(endYear):region_100mediterranean",-0.134544011513709,-1.02372049033573,0.754632467308315,"Stable"
"135",1973,58.6618799789731,3.22456981036801,52.3144103474799,65.0093496104662,"alpine",1946,2020,"s(endYear):region_100alpine",0.715059070630856,0.0212091379224376,1.40890900333928,"Increasing"
"136",1973,41.6495428264012,1.14392175283199,39.3977669263853,43.9013187264171,"atlantic",1921,2020,"s(endYear):region_100atlantic",-0.102771693881629,-0.259506506214542,0.0539631184512848,"Stable"
"137",1973,55.1823104433665,3.11968939623214,49.0412947833536,61.3233261033794,"boreal",1934,2020,"s(endYear):region_100boreal",0.136279554030951,-0.0937241921438112,0.366283300205713,"Stable"
"138",1973,60.2973223958639,3.38725361691385,53.629614536541,66.9650302551867,"continental",1953,2020,"s(endYear):region_100continental",0.267967097125133,-0.431922832110037,0.967857026360303,"Stable"
"139",1973,49.9632010901518,5.74940480927823,38.645668962699,61.2807332176046,"mediterranean",1963,2020,"s(endYear):region_100mediterranean",-0.140639446260181,-0.996642158007008,0.715363265486647,"Stable"
"140",1974,59.354350417542,3.09518080349743,53.2615791923663,65.4471216427178,"alpine",1946,2020,"s(endYear):region_100alpine",0.66988657015538,0.0111595117004596,1.3286136286103,"Increasing"
"141",1974,41.5408644336881,1.11816454464822,39.3397908308322,43.7419380365439,"atlantic",1921,2020,"s(endYear):region_100atlantic",-0.114584304409307,-0.264077841717328,0.0349092328987146,"Stable"
"142",1974,55.3185898003926,3.03770866491669,49.3389507682695,61.2982288325157,"boreal",1934,2020,"s(endYear):region_100boreal",0.13627937570477,-0.0937209129434874,0.366279664353027,"Stable"
"143",1974,60.5409311144019,3.19161632354012,54.2583294402466,66.8235327885572,"continental",1953,2020,"s(endYear):region_100continental",0.219254680676373,-0.448712645439139,0.887222006791884,"Stable"
"144",1974,49.8195130269749,5.49560446839621,39.0015793113882,60.6374467425616,"mediterranean",1963,2020,"s(endYear):region_100mediterranean",-0.146736412444298,-0.969833713380442,0.676360888491846,"Stable"
"145",1975,60.0016710757548,2.98457292169174,54.1266281715812,65.8767139799285,"alpine",1946,2020,"s(endYear):region_100alpine",0.624770656649497,0.000799225024112338,1.24874208827488,"Increasing"
"146",1975,41.4203793717593,1.09467128122784,39.2655515582258,43.5752071852928,"atlantic",1921,2020,"s(endYear):region_100atlantic",-0.126382124640541,-0.268769531595478,0.0160052823143962,"Stable"
