"","endYear",".estimate","std_error","conf.low","conf.high","region_100",".smooth",".derivative",".lower_ci",".upper_ci","sig"
"58",1932,56.2134285324074,1.75965653746848,52.7559624515251,59.6708946132896,"boreal","s(endYear):region_100boreal",0.00635459908002547,-0.0590390698860723,0.0717482680461232,"Stable"
"59",1932,73.6508558717444,2.18637263573107,69.3549554688826,77.9467562746062,"continental","s(endYear):region_100continental",-0.450333873895148,-0.662364139529984,-0.238303608260312,"Decreasing"
"60",1932,56.7878912907561,3.7771168539654,49.3664126510088,64.2093699305034,"mediterranean","s(endYear):region_100mediterranean",0.364932794723417,0.0405082428395763,0.689357346607258,"Increasing"
"61",1933,64.175533009731,2.1758782125186,59.9002526037395,68.4508134157224,"alpine","s(endYear):region_100alpine",-0.297379659055942,-0.542455635135106,-0.0523036829767786,"Decreasing"
"62",1933,68.9489823466298,1.16787819466027,66.6542736016784,71.2436910915812,"atlantic","s(endYear):region_100atlantic",-0.229817854567368,-0.275402100215635,-0.184233608919101,"Decreasing"
"63",1933,56.2197824167837,1.73586994669335,52.8090534854722,59.6305113480952,"boreal","s(endYear):region_100boreal",0.00635314646833228,-0.0590240310576195,0.0717303239942841,"Stable"
"64",1933,73.2016279099943,2.116333785131,69.0433435390895,77.3599122808991,"continental","s(endYear):region_100continental",-0.448071230772646,-0.65895079470919,-0.237191666836102,"Decreasing"
"65",1933,57.1523648787948,3.66773018012388,49.9458149518131,64.3589148057766,"mediterranean","s(endYear):region_100mediterranean",0.363993562734845,0.0412132295027534,0.686773895966936,"Increasing"
"66",1934,63.8794895635319,2.10343705607661,59.746545366866,68.0124337601979,"alpine","s(endYear):region_100alpine",-0.29465149926336,-0.538076074558741,-0.0512269239679784,"Decreasing"
"67",1934,68.7191638484103,1.15123304698312,66.4571603685374,70.9811673282832,"atlantic","s(endYear):region_100atlantic",-0.229819532768979,-0.275388740994935,-0.184250324543023,"Decreasing"
"68",1934,56.2261347487136,1.71213088636909,52.8620495766333,59.590219920794,"boreal","s(endYear):region_100boreal",0.00635149318734746,-0.0590070276837165,0.0717100140584114,"Stable"
"69",1934,72.7548187439748,2.04752289260485,68.7317376481629,76.7778998397866,"continental","s(endYear):region_100continental",-0.445494724623924,-0.655064628735481,-0.235924820512367,"Decreasing"
"70",1934,57.5158344274634,3.559893225179,50.5211682437285,64.5105006111984,"mediterranean","s(endYear):region_100mediterranean",0.362924069338089,0.0420146988209964,0.683833439855181,"Increasing"
"71",1935,63.5863442363639,2.03321925902308,59.5913676750958,67.581320797632,"alpine","s(endYear):region_100alpine",-0.291582080330636,-0.533149967842819,-0.0500141928184528,"Decreasing"
"72",1935,68.4893435830738,1.13462129877886,66.2599797432314,70.7187074229162,"atlantic","s(endYear):region_100atlantic",-0.229821389618879,-0.275373789014111,-0.184268990223648,"Decreasing"
"73",1935,56.2324853239467,1.68844126087508,52.9149467789326,59.5500238689607,"boreal","s(endYear):region_100boreal",0.00634963226194764,-0.058988034739319,0.0716872992632143,"Stable"
"74",1935,72.3107466069711,1.98005151371639,68.4202368391258,76.2012563748164,"continental","s(endYear):region_100continental",-0.442595906597538,-0.650693180606635,-0.234498632588441,"Decreasing"
"75",1935,57.8781678384855,3.45373854494525,51.0920799758149,64.6642557011561,"mediterranean","s(endYear):region_100mediterranean",0.361720761866964,0.0429146758944499,0.680526847839478,"Increasing"
"76",1936,63.2964419635565,1.96540830319769,59.4347039489514,67.1581799781615,"alpine","s(endYear):region_100alpine",-0.288164379600437,-0.527666559733656,-0.0486621994672186,"Decreasing"
"77",1936,68.2595213402972,1.1180443347266,66.0627287947468,70.4563138858476,"atlantic","s(endYear):region_100atlantic",-0.229823488265447,-0.275357321645525,-0.18428965488537,"Decreasing"
"78",1936,56.2388339334,1.66480303150706,52.9677410296301,59.50992683717,"boreal","s(endYear):region_100boreal",0.00634756101524294,-0.058967075405303,0.0716621974357889,"Stable"
"79",1936,71.8697372613123,1.91403507647968,68.1089400752502,75.6305344473745,"continental","s(endYear):region_100continental",-0.439368187184738,-0.645826839511197,-0.232909534858279,"Decreasing"
"80",1936,58.2392298882868,3.34940177810563,51.6581484144516,64.820311362122,"mediterranean","s(endYear):region_100mediterranean",0.360380950581361,0.043914592445027,0.676847308717695,"Increasing"
"81",1937,63.0101337672579,1.90019090367029,59.2765383429527,66.7437291915631,"alpine","s(endYear):region_100alpine",-0.284393247147397,-0.521618162390613,-0.0471683319041809,"Decreasing"
"82",1937,68.0296969060462,1.10150357860687,65.8654045115301,70.1939893005624,"atlantic","s(endYear):region_100atlantic",-0.229825787699074,-0.275339308474931,-0.184312266923218,"Decreasing"
"83",1937,56.2451803643014,1.64121821840493,53.0204281466757,59.4699325819271,"boreal","s(endYear):region_100boreal",0.00634527514067846,-0.0589441661072326,0.0716347163885895,"Stable"
"84",1937,71.4321222178147,1.84959238108012,67.7979454424749,75.0662989931544,"continental","s(endYear):region_100continental",-0.435806670616186,-0.640458615499388,-0.231154725732983,"Decreasing"
"85",1937,58.598882967103,3.24702094734303,52.2189647556186,64.9788011785873,"mediterranean","s(endYear):region_100mediterranean",0.358902569084832,0.0450151572167823,0.672789980952882,"Increasing"
"86",1938,62.727774988211,1.83775490186554,59.1168571170926,66.3386928593293,"alpine","s(endYear):region_100alpine",-0.280265063329172,-0.514999655556167,-0.045530471102177,"Decreasing"
"87",1938,67.7998700636531,1.08500049493915,65.6680037993483,69.931736327958,"atlantic","s(endYear):region_100atlantic",-0.229828290126825,-0.275319784832297,-0.184336795421352,"Decreasing"
"88",1938,56.2515244012608,1.61768890327928,53.0730038244247,59.4300449780969,"boreal","s(endYear):region_100boreal",0.00634277244420544,-0.0589193508627168,0.0716048957511277,"Stable"
"89",1938,70.9982370658424,1.78684501018535,67.4873496381189,74.5091244935659,"continental","s(endYear):region_100continental",-0.431907938444946,-0.634583807178969,-0.229232069710923,"Decreasing"
"90",1938,58.9569877721685,3.14673571668373,52.774115277297,65.13986026704,"mediterranean","s(endYear):region_100mediterranean",0.357284198383924,0.0462165299235632,0.668351866844285,"Increasing"
"91",1939,62.4497236296766,1.77828665743433,58.9556521053495,65.9437951540037,"alpine","s(endYear):region_100alpine",-0.275778160366134,-0.507809171029644,-0.0437471497026235,"Decreasing"
"92",1939,67.5700405948268,1.06853659128211,65.4705234777794,69.6695577118742,"atlantic","s(endYear):region_100atlantic",-0.229831040715375,-0.275298853586021,-0.184363227844729,"Decreasing"
"93",1939,56.2578658272742,1.59421723297205,53.1254636276447,59.3902680269038,"boreal","s(endYear):region_100boreal",0.00634005309982219,-0.058892703561188,0.0715728097608324,"Stable"
"94",1939,70.5684199092838,1.72591662043383,67.1772477989777,73.9595920195899,"continental","s(endYear):region_100continental",-0.42767044769295,-0.628200606633905,-0.227140288751995,"Decreasing"
"95",1939,59.3134039569422,3.04868658978573,53.3231835639392,65.3036243499452,"mediterranean","s(endYear):region_100mediterranean",0.355525232158323,0.0475181897693707,0.663532274547276,"Increasing"
"96",1940,62.1763388085781,1.72196787947517,58.792925393015,65.5597522241412,"alpine","s(endYear):region_100alpine",-0.270932108055318,-0.500046914538992,-0.0418173015716433,"Decreasing"
"97",1940,67.3402082805971,1.05211342122805,65.2729602752731,69.407456285921,"atlantic","s(endYear):region_100atlantic",-0.2298339808607,-0.275276506134782,-0.184391455586618,"Decreasing"
"98",1940,56.2642044246627,1.57080542388876,53.177802983746,59.3506058655795,"boreal","s(endYear):region_100boreal",0.00633711526686211,-0.0588642866461659,0.0715385171798902,"Stable"
"99",1940,70.1430099037873,1.6669320819941,66.867733729199,73.4182860783755,"continental","s(endYear):region_100continental",-0.423093749270925,-0.621308937209896,-0.224878561331953,"Decreasing"
"100",1940,59.6679907382982,2.95301403259257,53.8657528375164,65.47022863908,"mediterranean","s(endYear):region_100mediterranean",0.353625438434066,0.0489190527483876,0.658331824119743,"Increasing"
"101",1941,61.9079793090037,1.66897186354272,58.6286952639211,65.1872633540864,"alpine","s(endYear):region_100alpine",-0.265727792537192,-0.49171536639594,-0.0397402186784444,"Decreasing"
"102",1941,67.1103729021968,1.03573258812599,65.0753108227174,69.1454349816761,"atlantic","s(endYear):region_100atlantic",-0.229837168888819,-0.275252885450298,-0.184421452327341,"Decreasing"
"103",1941,56.2705399759491,1.54745576734314,53.2300171731573,59.3110627787409,"boreal","s(endYear):region_100boreal",0.00633396106235863,-0.0588342061324965,0.0715021282572138,"Stable"
"104",1941,69.7223458906666,1.61001643031042,66.5589005938533,72.8857911874799,"continental","s(endYear):region_100continental",-0.418178722862664,-0.613910798286555,-0.222446647438773,"Decreasing"
"105",1941,60.0206074635907,2.8598575028286,54.4014084314821,65.6398064956993,"mediterranean","s(endYear):region_100mediterranean",0.351585227924413,0.0504175602986242,0.652752895550202,"Increasing"
"106",1942,61.6450022332815,1.61945914248108,58.4630033969869,64.8270010695762,"alpine","s(endYear):region_100alpine",-0.260167703393201,-0.482819689570267,-0.037515717216134,"Decreasing"
"107",1942,66.880534241884,1.01939574957071,64.8775716454407,68.8834968383273,"atlantic","s(endYear):region_100atlantic",-0.229840559131965,-0.275228023924506,-0.184453094339423,"Decreasing"
"108",1942,56.2768722646755,1.52417063585781,53.2821013177631,59.2716432115879,"boreal","s(endYear):region_100boreal",0.00633059081044921,-0.0588025577228453,0.0714637393437437,"Stable"
"109",1942,69.3067651229549,1.55529359311665,66.2508421462185,72.3626880996912,"continental","s(endYear):region_100continental",-0.412927687568747,-0.606010453400695,-0.219844921736799,"Decreasing"
"110",1942,60.3711141394674,2.76935436848061,54.9297404446101,65.8124878343248,"mediterranean","s(endYear):region_100mediterranean",0.349405529117255,0.052011463658107,0.646799594576403,"Increasing"
"111",1943,61.3877617459248,1.57357261782189,58.2959231762506,64.4796003155989,"alpine","s(endYear):region_100alpine",-0.254255307347038,-0.473366787333428,-0.0351438273606484,"Decreasing"
"112",1943,66.6506920837084,1.00310462269881,64.6797391535719,68.6216450138449,"atlantic","s(endYear):region_100atlantic",-0.2298441641929,-0.275202032889492,-0.184486295496307,"Decreasing"
"113",1943,56.2832010761649,1.50095249046848,53.3340503673133,59.2323517850165,"boreal","s(endYear):region_100boreal",0.00632700700746552,-0.0587694628577666,0.0714234768726976,"Stable"
"114",1943,68.8966020791669,1.50288485758664,65.9436545533657,71.849549604968,"continental","s(endYear):region_100continental",-0.407343928117053,-0.597613713516732,-0.217074142717374,"Decreasing"
"115",1943,60.7193719242754,2.68163869800247,55.4503466104699,65.9883972380809,"mediterranean","s(endYear):region_100mediterranean",0.347087716888796,0.0536980815111202,0.640477352266471,"Increasing"
"116",1944,61.1366079058412,1.53143231273503,58.1275688327583,64.1456469789241,"alpine","s(endYear):region_100alpine",-0.247995282948189,-0.463365671881896,-0.0326248940144822,"Decreasing"
"117",1944,66.4208462142228,0.98686099033669,64.4818096306724,68.3598827977732,"atlantic","s(endYear):region_100atlantic",-0.229847973860604,-0.27517500669693,-0.184520941024278,"Decreasing"
"118",1944,56.2895261982287,1.47780388908377,53.3858590837055,59.193193312752,"boreal","s(endYear):region_100boreal",0.00632321229182623,-0.0587350492191651,0.0713814738028175,"Stable"
"119",1944,68.4921873604193,1.45290704839322,65.6374388731258,71.3469358477128,"continental","s(endYear):region_100continental",-0.401431857653157,-0.588728196258451,-0.214135519047863,"Decreasing"
"120",1944,61.0652435858653,2.5968399068623,55.9628354145669,66.1676517571637,"mediterranean","s(endYear):region_100mediterranean",0.344633617436078,0.0554741735960393,0.633793061276117,"Increasing"
"121",1945,60.8918855823021,1.49312997152006,57.9581049717369,63.8256661928673,"alpine","s(endYear):region_100alpine",-0.241393304791492,-0.452827153122646,-0.0299594564603389,"Decreasing"
"122",1945,66.1909964231445,0.970666708050211,64.2837792205458,68.0982136257433,"atlantic","s(endYear):region_100atlantic",-0.229852006749893,-0.275147082543783,-0.184556930956002,"Decreasing"
"123",1945,56.2958474218244,1.45472749595685,53.4375220230318,59.154172820617,"boreal","s(endYear):region_100boreal",0.00631921069565302,-0.0586994615987603,0.0713378829900664,"Stable"
"124",1945,68.0938466666548,1.40547039886762,65.3323042131713,70.8553891201382,"continental","s(endYear):region_100continental",-0.395196851402894,-0.579363082384173,-0.211030620421614,"Decreasing"
"125",1945,61.4085939265596,2.51508124864089,56.4668294840798,66.3503583690394,"mediterranean","s(endYear):region_100mediterranean",0.342045479093331,0.0573360146933636,0.626754943493298,"Increasing"
"126",1946,60.653933450276,1.4587238135596,57.7877558756379,63.5201110249142,"alpine","s(endYear):region_100alpine",-0.234456042338915,-0.441763835314605,-0.0271482493632248,"Decreasing"
"127",1946,65.9611425039678,0.954523712150984,64.0856439121189,67.8366410958167,"atlantic","s(endYear):region_100atlantic",-0.229856229360917,-0.275118343360986,-0.184594115360847,"Decreasing"
"128",1946,56.3021645416637,1.43172609233119,53.48903351527,59.1152955680575,"boreal","s(endYear):region_100boreal",0.00631500547169551,-0.0586628408895768,0.0712928518329678,"Stable"
"129",1946,67.7018998478193,1.36067611566572,65.028371567267,70.3754281283717,"continental","s(endYear):region_100continental",-0.388645186711204,-0.569529042408972,-0.207761331013437,"Decreasing"
"130",1946,61.7492901770077,2.43647814460746,56.9619692638535,66.5366110901618,"mediterranean","s(endYear):region_100mediterranean",0.339325884800577,0.0592793324938324,0.619372437107321,"Increasing"
"131",1947,60.4230830608498,1.42823381613959,57.6168138431218,63.2293522785778,"alpine","s(endYear):region_100alpine",-0.227191144051854,-0.430190149896036,-0.0241921382076725,"Decreasing"
"132",1947,65.7312842545306,0.938434028720106,63.8873995222787,67.5751689867826,"atlantic","s(endYear):region_100atlantic",-0.229860666463226,-0.275088948596088,-0.184632384330364,"Decreasing"
"133",1947,56.3084773567768,1.4088025883283,53.5403876414897,59.076567072064,"boreal","s(endYear):region_100boreal",0.00631060204602329,-0.0586253506628039,0.0712465547548504,"Stable"
"134",1947,67.3166600259536,1.31861366314794,64.7257782731538,69.9075417787533,"continental","s(endYear):region_100continental",-0.381784108304283,-0.559238341085898,-0.204329875522668,"Decreasing"
"135",1947,62.0872023606049,2.36113635392302,57.4479169760995,66.7264877451102,"mediterranean","s(endYear):region_100mediterranean",0.336477864614216,0.0612993518703626,0.611656377358069,"Increasing"
"136",1948,60.1996579825819,1.40163793294273,57.4456457605155,62.9536702046484,"alpine","s(endYear):region_100alpine",-0.219606923924497,-0.418121852096248,-0.0210919957527451,"Decreasing"
"137",1948,65.5014214775383,0.922399783717013,63.689041676533,67.3138012785435,"atlantic","s(endYear):region_100atlantic",-0.229865283554224,-0.275058991896067,-0.184671575212382,"Decreasing"
"138",1948,56.3147856710324,1.38596003615223,53.5915782084281,59.0379931336367,"boreal","s(endYear):region_100boreal",0.00630600466822034,-0.0585871452529055,0.0711991545893462,"Stable"
"139",1948,66.9384327842734,1.27935782689684,64.4246829713862,69.4521825971605,"continental","s(endYear):region_100continental",-0.374621446649062,-0.548504287668966,-0.200738605629158,"Decreasing"
"140",1948,62.4222036301042,2.28914999759794,57.9243608396396,66.9200464205688,"mediterranean","s(endYear):region_100mediterranean",0.333504646173452,0.0633907943411708,0.603618498005734,"Increasing"
"141",1949,59.9839730097633,1.37886963767226,57.2746971364905,62.6932488830362,"alpine","s(endYear):region_100alpine",-0.211712481803816,-0.405576285001487,-0.0178486786061459,"Decreasing"
"142",1949,65.2715539810462,0.906423214248486,63.4905657873519,67.0525421747405,"atlantic","s(endYear):region_100atlantic",-0.229870104518485,-0.275028641245005,-0.184711567791965,"Decreasing"
"143",1949,56.3210892936177,1.36320164469292,53.6425987202759,58.9995798669595,"boreal","s(endYear):region_100boreal",0.00630121964411465,-0.058548398918147,0.0711508382063763,"Stable"
"144",1949,66.5675154194387,1.24296565475844,64.125270868004,69.0097599708734,"continental","s(endYear):region_100continental",-0.367165817183013,-0.537341546895635,-0.196990087470392,"Decreasing"
"145",1949,62.7541705779986,2.22059946306925,58.3910194974856,67.1173216585115,"mediterranean","s(endYear):region_100mediterranean",0.330409828515386,0.0655478798191597,0.595271777211613,"Increasing"
"146",1950,59.7763334336917,1.35981710671004,57.1044929792942,62.4481738880893,"alpine","s(endYear):region_100alpine",-0.203517756715836,-0.392572472327648,-0.0144630411040248,"Decreasing"
"147",1950,65.0416815789041,0.890506681081269,63.2919670300258,66.7913961277825,"atlantic","s(endYear):region_100atlantic",-0.229875093862554,-0.274997998039494,-0.184752189685614,"Decreasing"
"148",1950,56.3273880394801,1.34053079561882,53.6934423474998,58.9613337314604,"boreal","s(endYear):region_100boreal",0.00629625220830437,-0.058509275705957,0.0711017801225657,"Stable"
"149",1950,66.204196253334,1.20947341490177,63.8277590232779,68.58063348339,"continental","s(endYear):region_100continental",-0.359426585078593,-0.525766114197582,-0.193087055959604,"Decreasing"
"150",1950,63.0829835222002,2.1555492324148,58.8476465697584,67.3183204746419,"mediterranean","s(endYear):region_100mediterranean",0.327197276333747,0.0677642174050323,0.586630335262462,"Increasing"
"151",1951,59.5770343732077,1.3443242242412,56.9356351523638,62.2184335940517,"alpine","s(endYear):region_100alpine",-0.195033255635782,-0.379130772507184,-0.0109357387643798,"Decreasing"
"152",1951,64.8118040911645,0.874652682490949,63.0932403158634,66.5303678664656,"atlantic","s(endYear):region_100atlantic",-0.229880267254722,-0.27496722686905,-0.184793307640393,"Decreasing"
