"","sample","Estimator","region_year","region_100","endYear","record_count"
"311","Rcontinental_Y1931",78.5670051530721,"Rcontinental_Y1931","continental",1931,1906
"312","Rcontinental_Y1932",78.573759124495,"Rcontinental_Y1932","continental",1932,1690
"313","Rcontinental_Y1933",73.5040372603476,"Rcontinental_Y1933","continental",1933,2123
"314","Rcontinental_Y1934",76.3057837672237,"Rcontinental_Y1934","continental",1934,2666
"315","Rcontinental_Y1935",75.1144010223096,"Rcontinental_Y1935","continental",1935,2538
"316","Rcontinental_Y1936",72.9161560968987,"Rcontinental_Y1936","continental",1936,2317
"317","Rcontinental_Y1937",71.9241509592927,"Rcontinental_Y1937","continental",1937,1742
"318","Rcontinental_Y1938",74.235385213331,"Rcontinental_Y1938","continental",1938,1708
"319","Rcontinental_Y1939",64.987495200564,"Rcontinental_Y1939","continental",1939,1749
"320","Rcontinental_Y1940",62.0799249530929,"Rcontinental_Y1940","continental",1940,1428
"321","Rcontinental_Y1941",67.4571044944451,"Rcontinental_Y1941","continental",1941,1112
"322","Rcontinental_Y1942",68.565332197294,"Rcontinental_Y1942","continental",1942,1150
"323","Rcontinental_Y1943",71.8762840306729,"Rcontinental_Y1943","continental",1943,1148
"324","Rcontinental_Y1944",69.1715240085235,"Rcontinental_Y1944","continental",1944,1377
"325","Rcontinental_Y1945",68.9178058161516,"Rcontinental_Y1945","continental",1945,1273
"326","Rcontinental_Y1946",74.2939743810881,"Rcontinental_Y1946","continental",1946,1687
"327","Rcontinental_Y1947",72.4578186446792,"Rcontinental_Y1947","continental",1947,1901
"328","Rcontinental_Y1948",74.8727911321646,"Rcontinental_Y1948","continental",1948,1658
"329","Rcontinental_Y1949",60.7794506909856,"Rcontinental_Y1949","continental",1949,2943
"330","Rcontinental_Y1950",62.9812259001938,"Rcontinental_Y1950","continental",1950,1969
"331","Rcontinental_Y1951",70.5069244579238,"Rcontinental_Y1951","continental",1951,1597
"332","Rcontinental_Y1952",71.7336756133539,"Rcontinental_Y1952","continental",1952,1686
"333","Rcontinental_Y1953",74.697953501494,"Rcontinental_Y1953","continental",1953,1369
"334","Rcontinental_Y1954",73.253871892317,"Rcontinental_Y1954","continental",1954,1399
"335","Rcontinental_Y1955",69.0764652883015,"Rcontinental_Y1955","continental",1955,1090
"336","Rcontinental_Y1956",70.5833505112629,"Rcontinental_Y1956","continental",1956,1270
"337","Rcontinental_Y1957",64.0044434602054,"Rcontinental_Y1957","continental",1957,1478
"338","Rcontinental_Y1958",67.9104720390368,"Rcontinental_Y1958","continental",1958,1586
"339","Rcontinental_Y1959",72.6639746250459,"Rcontinental_Y1959","continental",1959,2274
"340","Rcontinental_Y1960",68.8619533199718,"Rcontinental_Y1960","continental",1960,2972
"341","Rcontinental_Y1961",69.8129657928471,"Rcontinental_Y1961","continental",1961,3496
"342","Rcontinental_Y1962",71.3074962064999,"Rcontinental_Y1962","continental",1962,3538
"343","Rcontinental_Y1963",66.6000183008025,"Rcontinental_Y1963","continental",1963,3084
"344","Rcontinental_Y1964",65.3672571695899,"Rcontinental_Y1964","continental",1964,3619
"345","Rcontinental_Y1965",72.1518455574332,"Rcontinental_Y1965","continental",1965,4666
"346","Rcontinental_Y1966",64.0246700416718,"Rcontinental_Y1966","continental",1966,3347
"347","Rcontinental_Y1967",64.7348864333279,"Rcontinental_Y1967","continental",1967,3093
"348","Rcontinental_Y1968",72.856431954377,"Rcontinental_Y1968","continental",1968,3229
"349","Rcontinental_Y1969",63.1178812710664,"Rcontinental_Y1969","continental",1969,4475
"350","Rcontinental_Y1970",64.7779930889565,"Rcontinental_Y1970","continental",1970,4456
"351","Rcontinental_Y1971",65.6679069333211,"Rcontinental_Y1971","continental",1971,5992
"352","Rcontinental_Y1972",65.7813027149413,"Rcontinental_Y1972","continental",1972,6163
"353","Rcontinental_Y1973",57.234921269009,"Rcontinental_Y1973","continental",1973,5188
"354","Rcontinental_Y1974",60.4026421695895,"Rcontinental_Y1974","continental",1974,6795
"355","Rcontinental_Y1975",63.3360748397322,"Rcontinental_Y1975","continental",1975,4368
"356","Rcontinental_Y1976",55.4689145304114,"Rcontinental_Y1976","continental",1976,4790
"357","Rcontinental_Y1977",58.5531810592372,"Rcontinental_Y1977","continental",1977,5496
"358","Rcontinental_Y1978",55.8441228734549,"Rcontinental_Y1978","continental",1978,4571
"359","Rcontinental_Y1979",49.1069598271081,"Rcontinental_Y1979","continental",1979,4798
"360","Rcontinental_Y1980",51.7298933708789,"Rcontinental_Y1980","continental",1980,3853
"361","Rcontinental_Y1981",53.4118327265265,"Rcontinental_Y1981","continental",1981,2594
"362","Rcontinental_Y1982",53.9223231586619,"Rcontinental_Y1982","continental",1982,3841
"363","Rcontinental_Y1983",57.554734376919,"Rcontinental_Y1983","continental",1983,4191
"364","Rcontinental_Y1984",40.7340151588888,"Rcontinental_Y1984","continental",1984,8388
"365","Rcontinental_Y1985",47.0069878680587,"Rcontinental_Y1985","continental",1985,6269
"366","Rcontinental_Y1986",45.513791660626,"Rcontinental_Y1986","continental",1986,7173
"367","Rcontinental_Y1987",49.4760912583637,"Rcontinental_Y1987","continental",1987,7090
"368","Rcontinental_Y1988",57.9262599383587,"Rcontinental_Y1988","continental",1988,5750
"369","Rcontinental_Y1989",57.4829607744736,"Rcontinental_Y1989","continental",1989,9236
"370","Rcontinental_Y1990",60.091420288847,"Rcontinental_Y1990","continental",1990,5193
"371","Rcontinental_Y1991",58.4563276774736,"Rcontinental_Y1991","continental",1991,8523
"372","Rcontinental_Y1992",59.5730470789324,"Rcontinental_Y1992","continental",1992,9006
"373","Rcontinental_Y1993",66.143286630654,"Rcontinental_Y1993","continental",1993,8325
"374","Rcontinental_Y1994",60.9999845933567,"Rcontinental_Y1994","continental",1994,12296
"375","Rcontinental_Y1995",64.0104164328192,"Rcontinental_Y1995","continental",1995,8247
"376","Rcontinental_Y1996",65.6734397960658,"Rcontinental_Y1996","continental",1996,6538
"377","Rcontinental_Y1997",67.289471372414,"Rcontinental_Y1997","continental",1997,11568
"378","Rcontinental_Y1998",61.0869460036801,"Rcontinental_Y1998","continental",1998,11007
"379","Rcontinental_Y1999",62.0349739542187,"Rcontinental_Y1999","continental",1999,15604
"380","Rcontinental_Y2000",61.3486839001608,"Rcontinental_Y2000","continental",2000,15192
"381","Rcontinental_Y2001",62.6753894551157,"Rcontinental_Y2001","continental",2001,13223
"382","Rcontinental_Y2002",63.4158587838073,"Rcontinental_Y2002","continental",2002,13864
"383","Rcontinental_Y2003",64.8929904115185,"Rcontinental_Y2003","continental",2003,11945
"384","Rcontinental_Y2004",64.3951912508142,"Rcontinental_Y2004","continental",2004,16676
"385","Rcontinental_Y2005",62.5353899301535,"Rcontinental_Y2005","continental",2005,12810
"386","Rcontinental_Y2006",59.8810568502414,"Rcontinental_Y2006","continental",2006,14135
"387","Rcontinental_Y2007",60.3345724020009,"Rcontinental_Y2007","continental",2007,14480
"388","Rcontinental_Y2008",57.3038601809667,"Rcontinental_Y2008","continental",2008,20684
"389","Rcontinental_Y2009",58.3271709455447,"Rcontinental_Y2009","continental",2009,17073
"390","Rcontinental_Y2010",55.8690864608793,"Rcontinental_Y2010","continental",2010,19678
"391","Rcontinental_Y2011",63.844559991711,"Rcontinental_Y2011","continental",2011,14820
"392","Rcontinental_Y2012",67.5063696139181,"Rcontinental_Y2012","continental",2012,14154
"393","Rcontinental_Y2013",61.3230403221988,"Rcontinental_Y2013","continental",2013,17667
"394","Rcontinental_Y2014",61.3405390640387,"Rcontinental_Y2014","continental",2014,27801
"395","Rcontinental_Y2015",56.8706621693157,"Rcontinental_Y2015","continental",2015,24908
"396","Rcontinental_Y2016",62.2630044978916,"Rcontinental_Y2016","continental",2016,22447
"397","Rcontinental_Y2017",64.8033487157472,"Rcontinental_Y2017","continental",2017,22303
"398","Rcontinental_Y2018",60.1074771882459,"Rcontinental_Y2018","continental",2018,30134
"399","Rcontinental_Y2019",66.6952386454566,"Rcontinental_Y2019","continental",2019,26661
"400","Rcontinental_Y2020",67.0027347917657,"Rcontinental_Y2020","continental",2020,29271
"401","Rmediterranean_Y1921",56.3470137165161,"Rmediterranean_Y1921","mediterranean",1921,293
"402","Rmediterranean_Y1922",42,"Rmediterranean_Y1922","mediterranean",1922,100
"403","Rmediterranean_Y1924",52.8805518367207,"Rmediterranean_Y1924","mediterranean",1924,1039
"404","Rmediterranean_Y1925",21.0196734080737,"Rmediterranean_Y1925","mediterranean",1925,930
"405","Rmediterranean_Y1926",47.8853825922941,"Rmediterranean_Y1926","mediterranean",1926,219
"406","Rmediterranean_Y1927",33.8292289959746,"Rmediterranean_Y1927","mediterranean",1927,350
"407","Rmediterranean_Y1928",43.6707040775923,"Rmediterranean_Y1928","mediterranean",1928,156
"408","Rmediterranean_Y1929",56.6457755880426,"Rmediterranean_Y1929","mediterranean",1929,221
"409","Rmediterranean_Y1930",63.382607199912,"Rmediterranean_Y1930","mediterranean",1930,227
"410","Rmediterranean_Y1931",59.280423236488,"Rmediterranean_Y1931","mediterranean",1931,559
"411","Rmediterranean_Y1932",60.1762047826485,"Rmediterranean_Y1932","mediterranean",1932,870
"412","Rmediterranean_Y1933",54.6053600647343,"Rmediterranean_Y1933","mediterranean",1933,410
"413","Rmediterranean_Y1934",66.4000361699678,"Rmediterranean_Y1934","mediterranean",1934,516
"414","Rmediterranean_Y1935",59.4364762586202,"Rmediterranean_Y1935","mediterranean",1935,361
"415","Rmediterranean_Y1936",63.0504515111916,"Rmediterranean_Y1936","mediterranean",1936,522
"416","Rmediterranean_Y1937",62.1718782296957,"Rmediterranean_Y1937","mediterranean",1937,336
"417","Rmediterranean_Y1938",59.771096667957,"Rmediterranean_Y1938","mediterranean",1938,385
"418","Rmediterranean_Y1939",62.1098641457219,"Rmediterranean_Y1939","mediterranean",1939,222
"419","Rmediterranean_Y1940",47.8002857724034,"Rmediterranean_Y1940","mediterranean",1940,164
"420","Rmediterranean_Y1941",45.9099589202001,"Rmediterranean_Y1941","mediterranean",1941,311
"421","Rmediterranean_Y1942",58.4758881221882,"Rmediterranean_Y1942","mediterranean",1942,207
"422","Rmediterranean_Y1943",49.8957916698051,"Rmediterranean_Y1943","mediterranean",1943,178
"423","Rmediterranean_Y1944",38.2657890302571,"Rmediterranean_Y1944","mediterranean",1944,117
"424","Rmediterranean_Y1945",47.8434965789802,"Rmediterranean_Y1945","mediterranean",1945,116
"425","Rmediterranean_Y1946",50.7666212255938,"Rmediterranean_Y1946","mediterranean",1946,120
"426","Rmediterranean_Y1947",49.2466451538331,"Rmediterranean_Y1947","mediterranean",1947,213
"427","Rmediterranean_Y1948",63.5693698708357,"Rmediterranean_Y1948","mediterranean",1948,336
"428","Rmediterranean_Y1949",64.6255028277865,"Rmediterranean_Y1949","mediterranean",1949,475
"429","Rmediterranean_Y1950",68.4596445789636,"Rmediterranean_Y1950","mediterranean",1950,282
"430","Rmediterranean_Y1951",57.7848637689205,"Rmediterranean_Y1951","mediterranean",1951,272
"431","Rmediterranean_Y1952",67.0341592125654,"Rmediterranean_Y1952","mediterranean",1952,276
"432","Rmediterranean_Y1953",73.9716310989725,"Rmediterranean_Y1953","mediterranean",1953,458
"433","Rmediterranean_Y1954",64.22054065244,"Rmediterranean_Y1954","mediterranean",1954,339
"434","Rmediterranean_Y1955",65.0381888074924,"Rmediterranean_Y1955","mediterranean",1955,542
"435","Rmediterranean_Y1956",71.8258245431095,"Rmediterranean_Y1956","mediterranean",1956,602
"436","Rmediterranean_Y1957",64.4130317227543,"Rmediterranean_Y1957","mediterranean",1957,913
"437","Rmediterranean_Y1958",71.9016837922059,"Rmediterranean_Y1958","mediterranean",1958,627
"438","Rmediterranean_Y1959",70.6455296978013,"Rmediterranean_Y1959","mediterranean",1959,1097
"439","Rmediterranean_Y1960",73.0035698695229,"Rmediterranean_Y1960","mediterranean",1960,772
"440","Rmediterranean_Y1961",73.6918364724215,"Rmediterranean_Y1961","mediterranean",1961,1349
"441","Rmediterranean_Y1962",69.1506672193809,"Rmediterranean_Y1962","mediterranean",1962,2991
"442","Rmediterranean_Y1963",73.3421412563445,"Rmediterranean_Y1963","mediterranean",1963,2357
"443","Rmediterranean_Y1964",74.0371230045596,"Rmediterranean_Y1964","mediterranean",1964,1725
"444","Rmediterranean_Y1965",72.8959004704072,"Rmediterranean_Y1965","mediterranean",1965,1933
"445","Rmediterranean_Y1966",73.799851244125,"Rmediterranean_Y1966","mediterranean",1966,1772
"446","Rmediterranean_Y1967",76.2648758146426,"Rmediterranean_Y1967","mediterranean",1967,2517
"447","Rmediterranean_Y1968",78.4488869348192,"Rmediterranean_Y1968","mediterranean",1968,2416
"448","Rmediterranean_Y1969",71.0579713312443,"Rmediterranean_Y1969","mediterranean",1969,1774
"449","Rmediterranean_Y1970",76.9631364807818,"Rmediterranean_Y1970","mediterranean",1970,3297
"450","Rmediterranean_Y1971",81.361365211975,"Rmediterranean_Y1971","mediterranean",1971,2329
"451","Rmediterranean_Y1972",65.0988977644458,"Rmediterranean_Y1972","mediterranean",1972,1694
"452","Rmediterranean_Y1973",72.0136882477533,"Rmediterranean_Y1973","mediterranean",1973,1253
"453","Rmediterranean_Y1974",64.8938043461459,"Rmediterranean_Y1974","mediterranean",1974,2812
"454","Rmediterranean_Y1975",43.1440027915523,"Rmediterranean_Y1975","mediterranean",1975,2707
"455","Rmediterranean_Y1976",72.9338478157855,"Rmediterranean_Y1976","mediterranean",1976,2441
"456","Rmediterranean_Y1977",60.0173078196617,"Rmediterranean_Y1977","mediterranean",1977,1718
"457","Rmediterranean_Y1978",67.1604689404219,"Rmediterranean_Y1978","mediterranean",1978,2401
"458","Rmediterranean_Y1979",74.2355566737362,"Rmediterranean_Y1979","mediterranean",1979,1956
"459","Rmediterranean_Y1980",67.3140346731573,"Rmediterranean_Y1980","mediterranean",1980,2078
"460","Rmediterranean_Y1981",72.5335709733893,"Rmediterranean_Y1981","mediterranean",1981,1520
"461","Rmediterranean_Y1982",70.9574229206112,"Rmediterranean_Y1982","mediterranean",1982,2716
"462","Rmediterranean_Y1983",73.8478868085029,"Rmediterranean_Y1983","mediterranean",1983,1963
"463","Rmediterranean_Y1984",61.2634845232623,"Rmediterranean_Y1984","mediterranean",1984,4241
"464","Rmediterranean_Y1985",71.7356368366228,"Rmediterranean_Y1985","mediterranean",1985,3731
"465","Rmediterranean_Y1986",70.9896028032401,"Rmediterranean_Y1986","mediterranean",1986,2751
"466","Rmediterranean_Y1987",75.9577576935448,"Rmediterranean_Y1987","mediterranean",1987,3519
"467","Rmediterranean_Y1988",65.8391224309708,"Rmediterranean_Y1988","mediterranean",1988,3392
"468","Rmediterranean_Y1989",67.7387971114944,"Rmediterranean_Y1989","mediterranean",1989,3923
"469","Rmediterranean_Y1990",77.1759830480274,"Rmediterranean_Y1990","mediterranean",1990,2774
"470","Rmediterranean_Y1991",76.5562074366636,"Rmediterranean_Y1991","mediterranean",1991,5053
"471","Rmediterranean_Y1992",75.4946660007679,"Rmediterranean_Y1992","mediterranean",1992,2057
"472","Rmediterranean_Y1993",73.7729765867137,"Rmediterranean_Y1993","mediterranean",1993,2789
"473","Rmediterranean_Y1994",72.7012228109173,"Rmediterranean_Y1994","mediterranean",1994,2225
"474","Rmediterranean_Y1995",71.2559625583676,"Rmediterranean_Y1995","mediterranean",1995,3938
"475","Rmediterranean_Y1996",75.8035380144612,"Rmediterranean_Y1996","mediterranean",1996,2931
"476","Rmediterranean_Y1997",74.1344298853316,"Rmediterranean_Y1997","mediterranean",1997,3523
"477","Rmediterranean_Y1998",74.7264258685398,"Rmediterranean_Y1998","mediterranean",1998,2031
"478","Rmediterranean_Y1999",71.7630548449677,"Rmediterranean_Y1999","mediterranean",1999,2413
"479","Rmediterranean_Y2000",74.3212060244164,"Rmediterranean_Y2000","mediterranean",2000,1981
"480","Rmediterranean_Y2001",76.7813160797655,"Rmediterranean_Y2001","mediterranean",2001,1747
"481","Rmediterranean_Y2002",76.1764379931146,"Rmediterranean_Y2002","mediterranean",2002,2490
"482","Rmediterranean_Y2003",75.7336314556697,"Rmediterranean_Y2003","mediterranean",2003,3585
"483","Rmediterranean_Y2004",72.9888673365603,"Rmediterranean_Y2004","mediterranean",2004,9529
"484","Rmediterranean_Y2005",78.961176219109,"Rmediterranean_Y2005","mediterranean",2005,6326
"485","Rmediterranean_Y2006",82.7626063264803,"Rmediterranean_Y2006","mediterranean",2006,1852
"486","Rmediterranean_Y2007",74.8683907620184,"Rmediterranean_Y2007","mediterranean",2007,2824
"487","Rmediterranean_Y2008",77.1303122176823,"Rmediterranean_Y2008","mediterranean",2008,3250
"488","Rmediterranean_Y2009",70.1080002135199,"Rmediterranean_Y2009","mediterranean",2009,4204
"489","Rmediterranean_Y2010",71.5934940656817,"Rmediterranean_Y2010","mediterranean",2010,3426
"490","Rmediterranean_Y2011",65.6039888977035,"Rmediterranean_Y2011","mediterranean",2011,5190
"491","Rmediterranean_Y2012",80.3139027950435,"Rmediterranean_Y2012","mediterranean",2012,9481
"492","Rmediterranean_Y2013",84.3167567135022,"Rmediterranean_Y2013","mediterranean",2013,4755
"493","Rmediterranean_Y2014",82.4127180410576,"Rmediterranean_Y2014","mediterranean",2014,5736
"494","Rmediterranean_Y2015",71.1075956284985,"Rmediterranean_Y2015","mediterranean",2015,11532
"495","Rmediterranean_Y2016",77.8556081559148,"Rmediterranean_Y2016","mediterranean",2016,10837
"496","Rmediterranean_Y2017",76.3541320006352,"Rmediterranean_Y2017","mediterranean",2017,6806
"497","Rmediterranean_Y2018",74.6154956124668,"Rmediterranean_Y2018","mediterranean",2018,4362
"498","Rmediterranean_Y2019",78.279903837297,"Rmediterranean_Y2019","mediterranean",2019,4433
"499","Rmediterranean_Y2020",75.2036113141462,"Rmediterranean_Y2020","mediterranean",2020,3013
