"","endYear",".estimate","std_error","conf.low","conf.high","region_100","min_year","max_year",".smooth",".derivative",".lower_ci",".upper_ci","sig"
"19",1966,51.3852476267195,17.3297623754107,17.2286653476325,85.5418299058066,"alpine",1966,2020,"s(endYear):region_100alpine",3.91644702491896,0.62243430418672,7.2104597456512,"Increasing"
"20",1966,64.5904537481419,3.06836583647389,58.5427718535206,70.6381356427631,"atlantic",1921,2020,"s(endYear):region_100atlantic",0.226962117131289,-0.271745656885656,0.725669891148234,"Stable"
"21",1966,76.1992987284805,8.35420487275882,59.7333438047348,92.6652536522262,"boreal",1966,2020,"s(endYear):region_100boreal",0.281132050255745,-0.232735867382873,0.794999967894363,"Stable"
"22",1966,71.9725410884265,15.2917334576833,41.8328691920397,102.112212984813,"continental",1955,2020,"s(endYear):region_100continental",2.23337903764346,-0.411797124796492,4.87855520008341,"Stable"
"23",1967,55.2344037152317,16.1540059296419,23.3952116524729,87.0735957779905,"alpine",1966,2020,"s(endYear):region_100alpine",3.78148097688716,0.593997622521264,6.96896433125307,"Increasing"
"24",1967,64.8041585877682,2.92465209634218,59.0397333289337,70.5685838466026,"atlantic",1921,2020,"s(endYear):region_100atlantic",0.200371011034709,-0.282153420934916,0.682895443004333,"Stable"
"25",1967,76.4804278301827,8.16225522826922,60.3928014537894,92.568054206576,"boreal",1966,2020,"s(endYear):region_100boreal",0.281126581547172,-0.232620888938312,0.794874052032655,"Stable"
"26",1967,74.1525937398562,14.3260362717331,45.9162898570663,102.388897622646,"continental",1955,2020,"s(endYear):region_100continental",2.12642043679336,-0.437881584025829,4.69072245761256,"Stable"
"27",1968,58.9474603334527,15.0274828908304,29.3286205196692,88.5663001472363,"alpine",1966,2020,"s(endYear):region_100alpine",3.6442844225881,0.564981124941972,6.72358772023423,"Increasing"
"28",1968,64.9910490348628,2.78975393698213,59.4925050950947,70.489592974631,"atlantic",1921,2020,"s(endYear):region_100atlantic",0.173340491450329,-0.292789753314116,0.639470736214775,"Stable"
"29",1968,76.7615514063048,7.97068625441764,61.0515032837695,92.4715995288401,"boreal",1966,2020,"s(endYear):region_100boreal",0.281121000570906,-0.232508275265413,0.794750276407225,"Stable"
"30",1968,76.2247896039326,13.3956417654345,49.8222729259511,102.627306281914,"continental",1955,2020,"s(endYear):region_100continental",2.01769426045587,-0.464451447239253,4.499839968151,"Stable"
"31",1969,62.5222979886741,13.9517680812472,35.0236685162913,90.020927461057,"alpine",1966,2020,"s(endYear):region_100alpine",3.5050806052728,0.535414498632113,6.47474671191349,"Increasing"
"32",1969,65.1507075058061,2.66374699155506,59.9005204970783,70.4008945145339,"atlantic",1921,2020,"s(endYear):region_100atlantic",0.14591445771749,-0.303646456700374,0.595475372135354,"Stable"
"33",1969,77.0426693707963,7.77952273491566,61.7094003604717,92.375938381121,"boreal",1966,2020,"s(endYear):region_100boreal",0.281115359810719,-0.232398448056573,0.794629167678011,"Stable"
"34",1969,78.187449014498,12.5014333876958,53.5473974740777,102.827500554918,"continental",1955,2020,"s(endYear):region_100continental",1.9073772910575,-0.491471959172084,4.30622654128709,"Stable"
"35",1970,65.9570220748171,12.9285055799689,40.4752205923903,91.4388235572439,"alpine",1966,2020,"s(endYear):region_100alpine",3.36409581236174,0.505325843478707,6.22286578124477,"Increasing"
"36",1970,65.2827607242657,2.54665055080205,60.2633682369241,70.3021532116074,"atlantic",1921,2020,"s(endYear):region_100atlantic",0.118137556234918,-0.314716100321509,0.550991212791344,"Stable"
"37",1970,77.3237816467371,7.58879193439392,62.3664388689857,92.2811244244886,"boreal",1966,2020,"s(endYear):region_100boreal",0.281109635888639,-0.232291743790548,0.794511015567827,"Stable"
"38",1970,80.0390705246729,11.6442967908428,57.0884164532199,102.989724596126,"continental",1955,2020,"s(endYear):region_100continental",1.79564895885669,-0.518908450030755,4.11020636774413,"Stable"
"39",1971,69.2499678486439,11.9594226727162,45.678207562385,92.8217281349028,"alpine",1966,2020,"s(endYear):region_100alpine",3.22156257155867,0.474741852425641,5.96838329069169,"Increasing"
"40",1971,65.386880701613,2.43841857666672,60.5808110660045,70.1929503372214,"atlantic",1921,2020,"s(endYear):region_100atlantic",0.0900555786965595,-0.325992210249386,0.506103367642505,"Stable"
"41",1971,77.6048881665392,7.3985239192308,63.0225594815499,92.1872168515286,"boreal",1966,2020,"s(endYear):region_100boreal",0.28110384910024,-0.232188512022391,0.79439621022287,"Stable"
"42",1971,81.7783348504291,10.8251260713441,60.4422483347828,103.114421366075,"continental",1955,2020,"s(endYear):region_100continental",1.68269350494365,-0.546726374844471,3.91211338473177,"Stable"
"43",1972,72.3997048015881,11.046340381774,50.6276097226489,94.1717998805273,"alpine",1966,2020,"s(endYear):region_100alpine",3.07771770948855,0.443686938720428,5.71174848025668,"Increasing"
"44",1972,65.4627855982628,2.33893128487127,60.852803236924,70.0727679596016,"atlantic",1921,2020,"s(endYear):region_100atlantic",0.0617151848143897,-0.337469541218702,0.460899910847482,"Stable"
"45",1972,77.8859888721247,7.20875192486627,63.6776966337618,92.0942811104877,"boreal",1966,2020,"s(endYear):region_100boreal",0.28109800906058,-0.232089067770683,0.794285085891843,"Stable"
"46",1972,83.4041083351997,10.0448302969667,63.6059677095307,103.202248960869,"continental",1955,2020,"s(endYear):region_100continental",1.56869861086392,-0.574891658520078,3.71228888024791,"Stable"
"47",1973,75.4050404659268,10.1911760935663,55.3184554787906,95.491625453063,"alpine",1966,2020,"s(endYear):region_100alpine",2.93280006096383,0.412182118335719,5.45341800359195,"Increasing"
"48",1973,65.5102404735682,2.2479881025106,61.0795051338407,69.9409758132957,"atlantic",1921,2020,"s(endYear):region_100atlantic",0.033163450996792,-0.349144539878505,0.415471441872089,"Stable"
"49",1973,78.1670837150799,7.01951277738915,64.3317776937927,92.002389736367,"boreal",1966,2020,"s(endYear):region_100boreal",0.281092114611203,-0.231993688487724,0.79417791771013,"Stable"
"50",1973,84.9154459662133,9.30433965158736,66.5767961926336,103.254095739793,"continental",1955,2020,"s(endYear):region_100continental",1.45385358324619,-0.603371383108959,3.51107854960134,"Stable"
"51",1974,78.2650236888762,9.39593124570093,59.7458488883145,96.7841984894379,"alpine",1966,2020,"s(endYear):region_100alpine",2.78705329139795,0.380244801214509,5.1938617815814,"Increasing"
"52",1974,65.5290579308844,2.16530288798031,61.2612933389483,69.7968225228205,"atlantic",1921,2020,"s(endYear):region_100atlantic",0.00444832121098871,-0.361015569318413,0.36991221174039,"Stable"
"53",1974,78.4481726567883,6.8308473786771,64.9847220063208,91.9116233072558,"boreal",1966,2020,"s(endYear):region_100boreal",0.281086208209963,-0.231902659182173,0.794075075602099,"Stable"
"54",1974,86.3115939691654,8.60461005106285,69.3520959205591,103.271092017772,"continental",1955,2020,"s(endYear):region_100continental",1.33835142239892,-0.632133755001591,3.30883659979943,"Stable"
"55",1975,80.9789474030826,8.66265373705076,63.9050465200186,98.0528482861466,"alpine",1966,2020,"s(endYear):region_100alpine",2.64072199585035,0.34788706996311,4.93355692173759,"Increasing"
"56",1975,65.5190986634122,2.09050226475653,61.3987644624026,69.6394328644218,"atlantic",1921,2020,"s(endYear):region_100atlantic",-0.024381930120981,-0.373083377965224,0.324319517723262,"Stable"
"57",1975,78.7292556685433,6.64280126616636,65.6364397893494,91.8220715477373,"boreal",1966,2020,"s(endYear):region_100boreal",0.281080256367124,-0.231816170987722,0.79397668372197,"Stable"
"58",1975,87.5919920037913,7.94662437026123,71.9293693281937,103.254614679389,"continental",1955,2020,"s(endYear):region_100continental",1.22238610073439,-0.661148729178648,3.10592093064743,"Stable"
"59",1976,83.5463509169051,7.99336113660432,67.7916110979518,99.3010907358585,"alpine",1966,2020,"s(endYear):region_100alpine",2.49405338217101,0.31511468550289,4.67299207883913,"Increasing"
"60",1976,65.480271905431,2.02312773916845,61.4927314194714,69.4678123913907,"atlantic",1921,2020,"s(endYear):region_100atlantic",-0.0532786821413043,-0.385351789727693,0.278794425445085,"Stable"
"61",1976,79.0103327316411,6.45542526049907,66.2868308578015,91.7338346054808,"boreal",1966,2020,"s(endYear):region_100boreal",0.281074312539408,-0.231734454853892,0.793883079932708,"Stable"
"62",1976,88.7562749788807,7.33138741063318,74.3062708826635,103.206279075098,"continental",1955,2020,"s(endYear):region_100continental",1.10615339226408,-0.690388810442085,2.90269559497025,"Stable"
"63",1977,85.9670217428471,7.38990822802896,71.401674396612,100.532369089082,"alpine",1966,2020,"s(endYear):region_100alpine",2.34729786035882,0.281925822631317,4.41266989808633,"Increasing"
"64",1977,65.4125357925374,1.9626419470227,61.5442114788129,69.2808601062619,"atlantic",1921,2020,"s(endYear):region_100atlantic",-0.0821925147653713,-0.397827858555311,0.233442829024568,"Stable"
"65",1977,79.2914038374548,6.26877621691755,66.9357831426122,91.6470245322973,"boreal",1966,2020,"s(endYear):region_100boreal",0.281068343473164,-0.23165763876465,0.793794325710979,"Stable"
"66",1977,89.8042745012818,6.75991040710121,76.4806390689213,103.127909933642,"continental",1955,2020,"s(endYear):region_100continental",0.989851877652511,-0.719828753569951,2.69953250887497,"Stable"
"67",1978,88.2409969774866,6.85378365748558,74.7323394235817,101.749654531391,"alpine",1966,2020,"s(endYear):region_100alpine",2.20070399477809,0.248307804433187,4.153100185123,"Increasing"
"68",1978,65.3158976335195,1.90843894514189,61.5544062499535,69.0773890170854,"atlantic",1921,2020,"s(endYear):region_100atlantic",-0.111074529353069,-0.410523326812791,0.188374268106652,"Stable"
"69",1978,79.5724689874904,6.08291789944291,67.5831709677979,91.5617670071829,"boreal",1966,2020,"s(endYear):region_100boreal",0.281062397252666,-0.231585882573801,0.793710677079132,"Stable"
"70",1978,90.736019969476,6.23317931757058,78.4505599840007,103.021479954951,"continental",1955,2020,"s(endYear):region_100continental",0.873678422740762,-0.749447980486745,2.49680482596827,"Stable"
"71",1979,90.3685642412847,6.38582958251308,77.7822339252485,102.954894557321,"alpine",1966,2020,"s(endYear):region_100alpine",2.05452372967678,0.214235854133481,3.89481160522007,"Increasing"
"72",1979,65.1904140955188,1.85985800631106,61.5246746789114,68.8561535121262,"atlantic",1921,2020,"s(endYear):region_100atlantic",-0.139875045625607,-0.4234546653995,0.143704574148285,"Stable"
"73",1979,79.8535281934252,5.89792200069922,68.2288530404431,91.4782033464073,"boreal",1966,2020,"s(endYear):region_100boreal",0.281056462396645,-0.231519264877579,0.79363218967087,"Stable"
"74",1979,91.5517393183614,5.75209970687615,80.2144767143339,102.889001922389,"continental",1955,2020,"s(endYear):region_100continental",0.75783275681319,-0.779229812807889,2.29489532643427,"Stable"
"75",1980,92.350262181715,5.98589928974972,80.5521857179101,104.14833864552,"alpine",1966,2020,"s(endYear):region_100alpine",1.90900698440901,0.179668474386061,3.63834549443196,"Increasing"
